i,y,d1,d2,d3,d4,d5,d7,d8,d9,d10,d11,d12,d13,d14,d15,d16,d17,d18,x1,x2,x3,x4,x5,x6,x7,x8,x9
5741,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.200,1,2.4,1,7,5,48
5742,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,4,0.390,1,.95,5,16,2,29
5743,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.767,1,.79,1,16,6,2
5744,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1.000,2,.48,13,1,4,18
5745,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0.250,1,1.79,13,24,6,44
5747,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,4,1.000,1,1.49,2,20,3,53
5749,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1.000,2,.69,6,1,6,38
5751,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0.150,1,1.49,3,2,3,12
5753,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0.500,1,1.49,1,4,3,34
5759,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0.400,1,3.22,1,7,6,28
5760,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.276,1,2.79,7,7,6,54
5762,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.200,1,1.05,8,2,4,2
5763,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0.150,1,1.49,8,2,3,12
5765,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0.500,1,.79,15,4,4,18
5768,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.500,1,1.35,7,4,4,37
5771,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0.400,1,3.49,4,2,5,12
5774,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1.000,1,4.99,3,2,3,39
5775,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1.000,1,1.19,1,3,5,11
5776,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,0.500,1,1.59,15,4,3,32
5777,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0.600,1,2.39,7,7,6,20
5778,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0.150,1,2.09,3,2,4,49
5781,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,3,0.225,1,2.14,7,10,5,9
5785,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,1,0.400,1,1.89,1,25,2,24
5786,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0.540,1,.59,5,8,3,18
5787,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0.500,1,.99,7,4,4,43
5788,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0.150,1,1.49,3,2,3,12
5790,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,1.000,1,11.49,3,12,6,42
5791,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.500,1,1.59,13,24,6,18
5793,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,3,0.500,2,2.79,4,24,6,52
5797,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,2,0.410,1,1.09,5,8,3,17
5798,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.225,1,.69,16,6,3,18
5799,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.500,1,1.69,15,4,3,37
5800,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.500,1,1.59,15,4,3,34
5801,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,1.000,2,1.19,3,1,6,49
5802,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0.325,1,2.99,8,2,4,33
5805,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.200,1,1.05,4,2,5,43
5807,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,3,0.170,1,1.99,7,25,4,13
5808,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0.120,1,.69,8,6,4,2
5809,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,2,0.375,1,1.99,5,5,6,37
5810,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0.300,1,1.69,8,6,5,22
5811,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,2,0.560,1,1.49,5,9,4,24
5813,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0.240,1,2.29,15,6,4,20
5815,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1.000,2,.89,13,1,6,18
5816,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,0.450,1,2.59,1,8,6,51
5817,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1.000,2,1.69,1,1,10,36
5819,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1.000,1,8.69,4,2,5,41
5821,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,2,1.000,1,17.49,9,12,5,30
5822,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2,0.750,2,2.89,15,23,2,18
5826,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1.000,2,1.34,1,1,7,50
5828,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.500,1,.99,15,4,3,18
5831,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0.420,1,.69,5,10,2,18
5833,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0.500,1,1.36,1,4,3,37
5835,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.500,1,1.45,1,4,4,34
5839,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0.500,1,1.09,5,4,3,21
5840,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0.150,1,1.45,8,2,4,2
5842,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0.225,1,1.19,8,6,4,22
5843,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.230,1,1.29,1,7,6,43
5844,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.500,1,1.35,15,4,2,37
5845,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0.250,1,2.84,1,5,6,48
5850,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1.000,1,.75,5,3,3,21
5851,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0.525,1,3.19,1,8,3,9
5852,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,2,0.220,1,12.99,9,12,7,18
5855,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,0.400,1,1.19,1,16,6,2
5859,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.500,1,1.05,15,4,2,37
5860,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,3,0.200,1,2.09,4,2,4,36
5863,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,2,0.420,1,3.29,5,10,5,9
5864,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.500,1,.99,1,4,5,2
5869,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0.750,1,2.29,1,17,4,30
5870,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0.820,1,.89,7,8,4,43
5871,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.500,1,2.19,15,4,4,34
5872,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0.300,1,1.47,4,7,5,21
5875,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.500,1,1.99,7,4,3,26
5876,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.800,1,1.19,15,7,2,18
5877,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,3,0.385,1,4.78,7,13,5,8
5878,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,3,0.820,1,.89,7,8,4,43
5879,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,4,0.400,1,1.94,5,10,5,9
5882,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1.000,1,2.99,13,24,2,52
5884,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.390,1,.92,1,16,4,29
5888,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.500,1,2.19,15,4,3,34
5892,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0.410,1,1.09,5,9,4,17
5899,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0.400,1,3.29,9,12,6,18
5900,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,3,1.000,1,1.98,8,11,12,43
5901,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1,0.500,2,4.79,1,23,5,40
5903,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0.400,1,.49,3,19,6,43
5905,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0.500,1,2.19,15,4,4,34
5907,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,0.250,1,2.59,4,24,3,6
5909,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,0.600,1,3.49,9,12,8,18
5910,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1.000,2,.56,3,1,4,27
5911,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,3,0.410,1,1.09,7,9,6,16
5912,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,3,0.750,1,1.79,7,6,6,43
5913,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0.750,2,2.39,15,23,1,18
5914,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,1,0.540,1,.55,1,8,5,3
5915,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1.000,1,.75,15,3,3,18
5919,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.350,1,1.89,7,6,3,22
5921,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0.500,1,1.59,1,4,5,34
5922,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,3,0.225,1,2.14,7,10,5,9
5923,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6,1,0.125,1,1.04,1,14,4,46
5924,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0.500,1,1.75,15,4,2,5
5925,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0.400,1,3.49,4,2,5,12
5929,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,3,0.600,1,8.49,3,12,7,42
5930,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.500,1,.69,15,4,2,18
5931,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.500,1,1.09,15,4,2,34
5933,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,1,0.820,1,.89,1,9,3,2
5934,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,3,0.350,1,3.89,7,25,5,24
5935,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.801,1,2.29,1,7,3,28
5937,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.200,1,.89,7,7,4,20
5939,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0.500,1,1.36,1,4,3,34
5940,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1.000,1,16.29,1,12,5,42
5943,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,2,0.120,1,1.29,15,14,3,8
5953,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0.500,1,1.25,1,4,3,11
5954,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0.500,1,1.75,15,4,5,37
5957,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0.500,1,1.09,13,24,4,18
5958,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0.845,1,1.69,5,9,4,17
5960,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0.500,1,4.69,15,4,5,26
5961,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0.500,1,2.59,15,4,3,26
5962,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0.500,1,1.15,1,4,4,2
5964,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.500,1,1.58,15,4,4,11
5966,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0.350,1,.69,11,17,2,18
5970,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,1,0.385,1,4.78,1,13,5,8
5973,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0.500,1,.99,1,4,5,2
5974,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,0.800,1,1.19,7,7,5,43
5975,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.450,1,2.69,1,10,5,51
5976,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0.750,1,.89,9,22,3,18
5977,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0.500,1,1.39,7,4,6,37
5978,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.180,1,1.99,8,2,5,41
5980,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,3,1.000,1,3.49,4,24,5,52
5983,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0.845,1,1.69,5,8,3,17
5986,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0.500,1,1.09,5,4,3,21
5987,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0.225,1,1.19,1,6,9,22
5991,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1.000,2,.66,1,1,5,1
5992,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,2,0.375,1,3.19,5,8,3,9
5993,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,3,0.845,1,1.64,7,8,3,16
5994,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.801,1,1.73,1,7,9,54
5995,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,3,0.120,1,1.29,7,14,5,8
5996,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0.500,1,1.69,15,4,3,37
5998,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.500,1,1.36,1,4,3,37
5999,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0.500,1,1.99,1,4,4,47
6000,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,2,0.400,1,6.99,9,12,5,30
6001,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,2,0.400,1,2.99,5,25,2,45
6004,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.500,1,1.25,1,4,3,11
6005,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,0.525,1,3.19,1,8,3,9
6006,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0.400,1,.6,1,18,2,2
6007,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7,1,0.120,1,1.59,1,13,4,46
6008,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,3,0.200,1,2.69,7,25,4,24
6009,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,3,0.100,1,.78,7,6,6,43
6010,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0.799,1,1.19,1,7,4,2
6013,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0.845,1,1.69,5,8,3,17
6014,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.798,1,.95,1,7,6,2
6015,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0.801,1,2.09,1,7,8,20
6016,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0.500,1,.65,5,4,2,21
6017,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,0.400,1,1.89,7,25,3,24
6019,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.600,1,2.39,7,7,6,20
6020,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0.500,1,1.59,15,4,3,32
6024,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,2,0.420,1,.65,5,8,5,18
6027,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0.400,1,2.15,4,2,5,43
6028,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,0.200,1,1.99,8,2,4,38
6029,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1.000,2,.69,3,1,4,36
6030,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0.800,1,6.69,8,2,3,1
6035,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.750,1,2.29,9,17,3,30
6036,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,1.000,2,.77,6,1,8,49
6037,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,2,0.540,1,.55,5,8,5,18
6038,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,4,0.400,1,4.09,3,2,4,33
6044,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,0.450,1,5.99,4,24,4,6
6046,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0.780,1,.78,1,16,7,2
6047,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,0.400,1,3.29,3,12,6,43
6048,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0.500,1,1.15,15,4,3,19
6050,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,4,0.120,1,1.59,5,13,4,8
6051,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,0.400,1,4.09,4,2,5,33
6052,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.500,1,1.09,15,4,3,34
6055,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0.500,1,2.39,7,4,4,34
6057,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,0.400,1,1.89,7,25,3,24
6058,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.250,1,2.59,13,24,3,6
6061,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,1,0.750,1,3.49,1,19,5,2
6063,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,0.400,1,3.29,3,12,6,43
6066,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0.120,1,.69,7,6,6,43
6067,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,1.000,2,.84,3,1,6,36
6071,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0.410,1,.99,5,9,4,24
6072,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0.750,1,2.29,8,6,5,22
6073,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,2,0.410,1,1.09,5,8,3,17
6074,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,0.845,1,1.64,1,9,5,16
6079,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0.500,1,1.49,1,4,3,34
6080,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.200,1,2.09,4,2,5,49
6081,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0.420,1,.59,7,10,3,43
6082,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0.500,1,.79,15,4,3,18
6083,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0.500,1,1.75,7,4,5,37
6084,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,0.410,1,1.09,1,9,5,16
6085,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0.801,1,2.29,1,7,3,28
6088,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.500,2,2.79,1,24,5,52
6092,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,3,0.750,1,2.39,7,6,7,22
6093,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.400,1,.6,1,18,2,2
6094,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.500,1,2.15,1,4,5,34
6095,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,2,1.000,1,11.49,9,12,6,42
6100,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1.000,1,2.49,8,11,3,2
6101,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,4,0.120,1,1.59,5,13,4,8
6103,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0.600,1,3.49,1,12,7,2
6105,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,2,0.750,1,3.49,9,19,5,18
6107,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.250,1,1.79,1,24,7,44
6109,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1.000,1,1.24,7,3,3,15
6110,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0.400,1,.69,3,21,5,43
6111,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0.225,1,1.19,8,6,4,22
6112,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,0.390,1,1.35,5,16,4,29
6114,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,3,0.150,1,2.09,1,2,6,49
6116,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0.750,2,4.49,15,23,2,25
6117,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.500,1,1.14,15,4,4,34
6118,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,0.400,1,4.09,8,2,4,33
6124,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.150,1,1.09,8,7,4,
6127,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1.000,1,1.95,13,24,2,18
6128,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,2,0.385,1,4.78,15,13,4,8
6135,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1.000,1,1.19,1,3,5,11
6138,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.800,1,2.59,1,7,5,20
6139,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,2,0.225,1,.79,16,6,2,19
6144,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.200,1,2.09,8,2,3,49
6146,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,0.520,1,.99,5,9,4,18
6148,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0.500,1,1.99,7,4,3,26
6150,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.820,1,.89,1,9,3,2
6151,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,0.540,1,.55,5,8,5,18
6153,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1.000,2,.48,6,1,6,43
6155,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,0.400,1,3.49,4,2,5,12
6158,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,1.000,1,.79,7,3,5,43
6159,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0.270,1,.9,8,6,4,2
6161,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0.500,1,1.99,1,4,4,47
6162,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0.750,1,3.49,1,19,5,2
6166,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,2,0.400,1,3.29,9,12,6,18
6172,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,2,1.000,2,1.19,13,1,5,35
6173,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0.150,1,.99,7,7,5,43
6174,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0.500,1,1.36,1,4,4,34
6175,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0.350,1,3.09,8,2,4,49
6176,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,4,0.500,1,1,5,8,2,21
6177,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.500,1,1.39,15,4,2,10
6179,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.500,1,1.16,1,5,7,2
6185,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0.400,1,3.99,8,2,5,49
6188,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0.500,1,1.09,5,4,3,21
