i,y,d1,d2,d3,d4,d5,d7,d8,d9,d10,d11,d12,d13,d14,d15,d16,d17,d18,x1,x2,x3,x4,x5,x6,x7,x8,x9
5415,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,1.000,1,6.59,4,24,3,44
5416,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,3,0.450,1,2.99,4,24,6,44
5420,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0.250,1,2.59,1,6,5,14
5422,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0.400,1,6.99,2,12,3,30
5423,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,3,0.410,1,1.09,7,8,5,16
5424,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.500,1,1.09,15,4,2,34
5426,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,4,0.800,1,1.31,4,7,3,21
5427,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.200,1,1.04,8,2,5,2
5428,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1.000,2,1.35,1,1,8,38
5429,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0.420,1,.65,7,8,4,43
5430,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,0.500,1,1.19,1,24,6,2
5431,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,0.400,1,2.69,1,7,7,28
5434,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0.420,1,.65,7,8,4,43
5436,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.500,1,1.36,1,4,4,37
5437,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0.400,1,3.99,3,2,3,49
5440,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,4,0.400,1,6.99,2,12,3,42
5442,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5,1,0.120,1,1.59,1,13,4,46
5443,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0.500,1,1.36,1,4,4,34
5445,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.600,1,3.25,1,12,9,3
5446,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1.000,1,7.99,8,2,5,1
5447,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.500,1,1.79,7,4,4,34
5452,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0.150,1,2.09,1,2,6,49
5455,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0.200,1,2.09,8,2,3,33
5457,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,2,0.150,1,2.09,5,2,4,49
5458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0.265,1,1.79,7,7,5,20
5460,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,3,0.420,1,.65,7,8,4,43
5463,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1.000,2,1.34,1,1,7,50
5464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.150,1,1.19,12,7,3,18
5467,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,2,0.400,1,2.59,15,7,3,28
5469,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0.100,1,1.69,16,6,3,7
5477,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1.000,2,.56,6,1,5,27
5479,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0.500,1,1.19,1,4,4,14
5483,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6,1,0.200,1,2.49,1,13,5,8
5484,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,0.500,1,1.59,15,4,3,32
5486,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.100,1,.78,16,6,3,18
5487,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.500,1,1.79,7,4,5,34
5490,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0.500,1,.76,5,4,3,21
5493,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,0.250,1,1.79,4,24,3,44
5496,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0.100,1,1.69,7,6,4,7
5497,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,3,0.845,1,1.69,7,9,2,16
5498,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0.375,1,2.19,12,5,6,37
5499,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,2,0.750,2,2.89,15,23,2,18
5500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,0.220,1,1.59,1,7,5,14
5504,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,0.400,1,1.19,1,16,3,51
5506,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.500,1,4.69,15,4,5,26
5507,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.420,1,.65,1,8,4,2
5509,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0.200,1,1.04,3,2,4,39
5512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.500,1,1.36,1,4,3,34
5513,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,1,1.000,1,3.49,1,24,5,52
5516,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.500,1,2.19,15,4,4,34
5517,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0.100,1,1.09,8,6,7,2
5520,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0.500,1,1.75,1,4,5,37
5523,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,1.000,1,11.28,1,12,6,42
5524,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0.180,1,1.99,8,2,5,41
5525,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.500,1,1.69,15,4,3,34
5529,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,0.500,1,1.19,4,24,6,43
5532,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1.000,1,5.89,8,2,5,2
5537,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0.500,1,2.15,1,4,5,34
5539,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,1,0.410,1,.99,1,8,3,24
5540,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.500,1,1.36,1,4,3,37
5543,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.100,1,1.05,8,6,3,10
5546,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1.000,2,.73,1,1,6,35
5548,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,1,0.120,1,1.59,1,13,4,46
5549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,2,0.350,1,3.19,5,7,3,28
5550,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0.800,1,6.99,8,2,3,33
5553,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,3,0.500,1,6.39,3,12,7,42
5554,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.270,1,.76,8,6,5,2
5556,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.500,1,1.75,1,4,3,37
5558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1.000,1,2.99,13,24,2,52
5560,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.500,1,1.59,15,4,2,32
5563,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1.370,1,7.55,8,2,4,41
5565,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0.410,1,.99,7,9,4,24
5570,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,3.000,2,14.65,1,23,3,25
5578,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0.150,1,1.59,4,2,5,49
5581,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.200,1,1.99,8,2,3,35
5583,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.400,1,4.89,8,2,4,18
5584,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,3,0.450,1,3.29,4,24,5,44
5585,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,2,0.420,1,.65,5,8,5,18
5588,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,5.000,2,27.48,15,23,1,40
5590,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.500,1,2.39,7,4,4,34
5592,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0.540,1,1.4,1,6,4,2
5593,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,3.000,2,14.65,1,23,3,25
5594,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4,3,0.120,1,.99,7,14,5,43
5599,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0.800,1,12.99,9,12,9,42
5600,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,0.750,2,4.29,15,23,2,40
5601,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0.200,1,1.69,3,2,4,1
5602,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.500,1,1.09,15,4,3,34
5603,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.500,1,1.19,1,4,4,10
5604,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000,2,.79,1,1,6,36
5606,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.100,1,.78,16,6,3,18
5607,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1.000,1,11.28,1,12,6,42
5610,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.801,1,2.29,5,7,2,28
5611,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0.500,1,1.15,1,4,4,2
5615,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,0.750,2,2.89,7,23,6,43
5616,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0.275,1,1.39,8,2,4,2
5618,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,1,0.420,1,.65,1,8,4,2
5620,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,4,0.695,1,1.86,1,11,4,
5624,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0.500,1,2.29,15,4,3,5
5625,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,1,0.845,1,1.69,1,8,5,16
5626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1.000,1,1.98,1,17,4,2
5628,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.200,1,1.04,4,2,5,43
5629,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.225,1,1.39,16,6,7,19
5634,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,0.500,1,1.55,15,4,6,34
5635,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0.600,1,3.49,1,12,7,2
5636,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.500,1,1.09,15,4,3,34
5637,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.240,1,2.29,15,6,4,20
5639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.500,1,1.79,1,4,3,34
5640,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,2,0.500,1,3.19,5,5,3,31
5642,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.150,1,1.69,13,2,5,41
5643,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,2,0.400,1,1.89,9,18,1,9
5644,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.500,1,.69,15,4,2,18
5647,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0.500,1,1.36,1,4,3,37
5650,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,0.200,1,1.99,8,2,4,38
5652,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,4,0.400,1,1.94,5,10,5,9
5653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0.350,1,3.09,1,7,4,28
5654,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.450,1,2.59,1,8,6,51
5657,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,3,0.390,1,.95,7,16,3,29
5659,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0.360,1,4.69,9,12,4,42
5660,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,4,0.750,2,4.59,5,23,2,40
5661,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,1.000,2,1.09,6,1,8,35
5663,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,0.400,1,3.24,1,12,3,2
5665,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0.150,1,2.65,16,6,3,4
5668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.380,1,3.29,5,7,4,28
5671,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.700,1,5.99,4,2,5,1
5672,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0.510,1,2.29,16,6,2,22
5675,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.500,1,2.39,1,4,5,34
5676,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0.500,1,1.79,1,4,3,47
5680,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,1.000,1,6.59,4,24,6,44
5681,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1.000,2,1.29,1,1,8,36
5682,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.500,1,1.04,15,4,2,11
5683,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.350,1,3.09,3,2,2,1
5684,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.500,1,1.36,1,4,3,37
5685,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1.000,1,6.49,4,2,4,1
5686,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.500,1,1.59,7,4,7,34
5687,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0.500,1,1.75,1,4,5,37
5688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,0.400,1,7.69,15,25,1,45
5690,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,2,2.000,1,23.99,9,12,6,42
5692,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.500,1,1.59,7,4,7,34
5694,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0.750,2,4.49,15,23,4,40
5695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.200,1,.39,7,7,4,43
5697,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.180,1,2.09,8,2,4,49
5699,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,0.375,1,2.79,15,5,3,31
5700,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,3,0.410,1,1.09,7,10,4,16
5701,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0.180,1,1.99,8,2,4,41
5702,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.400,1,1.99,4,2,5,43
5705,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0.500,1,1.04,1,4,2,11
5707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.300,1,1.35,12,7,2,18
5713,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,0.400,1,2.59,15,7,3,28
5714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.750,1,.89,3,22,7,43
5716,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,1.000,1,6.99,1,24,6,44
5717,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.500,1,1.04,7,4,3,11
5719,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.250,1,2.9,1,5,5,48
5721,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0.100,1,1.63,8,6,4,7
5723,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,1,0.270,1,.9,8,6,4,2
5724,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1.000,1,1.98,8,11,6,2
5725,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0.325,1,2.99,8,2,4,33
5726,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0.560,1,1.49,15,8,3,24
5730,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0.410,1,1.09,5,10,2,17
5734,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,1,0.375,1,2.55,1,5,4,31
5735,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,4,0.390,1,.5,5,16,4,53
5739,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1.000,1,6.99,4,2,4,33
5740,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0.500,1,1.69,1,4,4,34
5746,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1.000,1,1.19,1,3,5,11
5748,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.420,1,.65,1,8,4,2
5750,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,3.000,2,16.89,1,23,4,40
5752,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1.000,1,1.16,5,3,2,11
5754,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1.000,2,.69,3,1,4,36
5755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,1,0.400,1,3.09,1,7,5,28
5756,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,1,0.400,1,1.19,1,16,6,2
5757,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0.500,1,.75,15,4,2,18
5758,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0.450,1,5.99,4,24,4,6
5761,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1.000,1,.75,1,3,6,2
5764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.250,1,2.59,13,24,3,6
5766,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,2,0.375,1,1.29,5,5,5,19
5767,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1.000,2,.66,6,1,5,1
5769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,1,0.170,1,1.99,1,25,3,45
5770,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1.000,1,.75,15,3,3,18
5772,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0.500,1,2.39,7,4,4,34
5773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,0.500,1,2.69,5,25,1,18
5779,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1.000,2,.76,13,1,5,35
5780,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0.798,1,.99,1,7,6,2
5782,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0.450,1,2.21,3,2,3,39
5783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0.200,1,.85,1,7,3,37
5784,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0.250,1,1.19,4,24,5,52
5789,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,3,0.800,1,13.99,3,12,3,42
5792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,3,0.350,1,3.89,7,25,5,24
5794,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.650,1,5.89,4,2,5,33
5795,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.400,1,6.99,9,12,5,30
5796,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0.500,1,.79,15,4,2,18
5803,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1.000,2,.69,3,1,4,36
5804,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,0.767,1,.79,1,16,6,2
5806,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4,1,0.385,1,4.39,1,13,4,46
5812,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.350,1,1.69,16,6,4,18
5814,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.500,1,1.45,7,4,5,34
5818,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.500,1,2.24,15,4,3,32
5820,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.500,1,1.59,15,4,3,32
5823,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0.500,1,1.36,1,4,4,37
5824,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1.000,1,8.99,8,2,6,49
5825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0.150,1,1.24,8,2,6,2
5827,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0.500,1,1.58,1,4,5,11
5829,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.225,1,.59,7,6,3,43
5830,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.500,1,1.75,15,4,5,37
5832,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,1.000,1,2.85,8,11,9,43
5834,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,0.500,1,5.98,1,12,5,
5836,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0.350,1,3.09,3,2,2,1
5837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0.500,1,1.59,13,24,6,18
5838,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,0.500,1,1.59,1,4,5,32
5841,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0.400,1,3.99,8,2,5,49
5846,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7,2,0.200,1,2.49,5,13,4,8
5847,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,4,0.360,1,4.69,2,12,3,42
5848,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0.500,1,.69,5,4,2,21
5849,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0.410,1,1.09,5,8,3,16
5853,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0.420,1,.65,7,8,4,43
5854,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0.600,1,4.24,3,12,8,43
5856,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0.750,1,1.89,16,6,2,19
5857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.500,1,1.36,1,4,2,34
5858,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,0.800,1,5.65,9,12,8,18
5861,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1.400,1,8.99,8,2,3,49
5862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,1,0.250,1,2.99,1,25,6,45
5865,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,3,0.500,1,1.75,4,24,8,43
5866,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,0.600,1,2.29,1,20,4,30
5867,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,0.250,1,.66,4,24,6,43
5868,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.400,1,2.32,1,7,5,28
5873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0.500,1,1.79,1,4,3,34
5874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0.500,1,1.45,1,4,4,34
5880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.500,1,1.36,1,4,3,34
5881,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,2,0.195,1,2.14,5,10,1,9
5883,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0.250,1,4.84,1,6,4,48
